Freq.	V(6)
6.16595001861481e+000	(2.08277639393636e+001dB,-5.81814253120632e-003°)
6.30957344480192e+000	(2.08277639372632e+001dB,-5.95366447931649e-003°)
6.45654229034654e+000	(2.08277639350639e+001dB,-6.09234313904946e-003°)
6.60693448007594e+000	(2.08277639327609e+001dB,-6.23425203965970e-003°)
6.76082975391980e+000	(2.08277639303494e+001dB,-6.37946642311784e-003°)
6.91830970918935e+000	(2.08277639278242e+001dB,-6.52806328400464e-003°)
7.07945784384136e+000	(2.08277639251800e+001dB,-6.68012141033478e-003°)
7.24435960074988e+000	(2.08277639224112e+001dB,-6.83572142533098e-003°)
7.41310241300916e+000	(2.08277639195119e+001dB,-6.99494583017176e-003°)
7.58577575029182e+000	(2.08277639164760e+001dB,-7.15787904773430e-003°)
7.76247116628690e+000	(2.08277639132970e+001dB,-7.32460746735684e-003°)
7.94328234724279e+000	(2.08277639099682e+001dB,-7.49521949064314e-003°)
8.12830516164097e+000	(2.08277639064825e+001dB,-7.66980557833419e-003°)
8.31763771102669e+000	(2.08277639028325e+001dB,-7.84845829827172e-003°)
8.51138038202374e+000	(2.08277638990105e+001dB,-8.03127237447887e-003°)
8.70963589956078e+000	(2.08277638950083e+001dB,-8.21834473738379e-003°)
8.91250938133743e+000	(2.08277638908176e+001dB,-8.40977457521369e-003°)
9.12010839355907e+000	(2.08277638864293e+001dB,-8.60566338658547e-003°)
9.33254300796988e+000	(2.08277638818343e+001dB,-8.80611503432165e-003°)
9.54992586021433e+000	(2.08277638770226e+001dB,-9.01123580051960e-003°)
9.77237220955808e+000	(2.08277638719842e+001dB,-9.22113444290379e-003°)
9.99999999999997e+000	(2.08277638667084e+001dB,-9.43592225249034e-003°)
1.02329299228075e+001	(2.08277638611839e+001dB,-9.65571311259498e-003°)
1.04712854805090e+001	(2.08277638553991e+001dB,-9.88062355921531e-003°)
1.07151930523760e+001	(2.08277638493416e+001dB,-1.01107728428196e-002°)
1.09647819614318e+001	(2.08277638429986e+001dB,-1.03462829915749e-002°)
1.12201845430196e+001	(2.08277638363567e+001dB,-1.05872788760479e-002°)
1.14815362149688e+001	(2.08277638294018e+001dB,-1.08338882754124e-002°)
1.17489755493953e+001	(2.08277638221191e+001dB,-1.10862419452001e-002°)
1.20226443461741e+001	(2.08277638144932e+001dB,-1.13444736866281e-002°)
1.23026877081238e+001	(2.08277638065079e+001dB,-1.16087204175421e-002°)
1.25892541179416e+001	(2.08277637981463e+001dB,-1.18791222450118e-002°)
1.28824955169313e+001	(2.08277637893905e+001dB,-1.21558225396175e-002°)
1.31825673855640e+001	(2.08277637802222e+001dB,-1.24389680114667e-002°)
1.34896288259165e+001	(2.08277637706217e+001dB,-1.27287087879814e-002°)
1.38038426460288e+001	(2.08277637605688e+001dB,-1.30251984934979e-002°)
1.41253754462275e+001	(2.08277637500421e+001dB,-1.33285943307190e-002°)
1.44543977074592e+001	(2.08277637390193e+001dB,-1.36390571640663e-002°)
1.47910838816820e+001	(2.08277637274771e+001dB,-1.39567516049709e-002°)
1.51356124843620e+001	(2.08277637153908e+001dB,-1.42818460991530e-002°)
1.54881661891248e+001	(2.08277637027349e+001dB,-1.46145130159333e-002°)
1.58489319246111e+001	(2.08277636894826e+001dB,-1.49549287396254e-002°)
1.62181009735892e+001	(2.08277636756057e+001dB,-1.53032737630564e-002°)
1.65958690743755e+001	(2.08277636610749e+001dB,-1.56597327832658e-002°)
1.69824365246174e+001	(2.08277636458592e+001dB,-1.60244947994357e-002°)
1.73780082874937e+001	(2.08277636299264e+001dB,-1.63977532130973e-002°)
1.77827941003892e+001	(2.08277636132427e+001dB,-1.67797059306764e-002°)
1.81970085860998e+001	(2.08277635957728e+001dB,-1.71705554684245e-002°)
1.86208713666286e+001	(2.08277635774795e+001dB,-1.75705090597966e-002°)
1.90546071796324e+001	(2.08277635583241e+001dB,-1.79797787653241e-002°)
1.94984459975804e+001	(2.08277635382659e+001dB,-1.83985815850573e-002°)
1.99526231496887e+001	(2.08277635172624e+001dB,-1.88271395736168e-002°)
2.04173794466952e+001	(2.08277634952690e+001dB,-1.92656799579299e-002°)
2.08929613085403e+001	(2.08277634722391e+001dB,-1.97144352577093e-002°)
2.13796208950222e+001	(2.08277634481239e+001dB,-2.01736434087363e-002°)
2.18776162394954e+001	(2.08277634228721e+001dB,-2.06435478890163e-002°)
2.23872113856833e+001	(2.08277633964303e+001dB,-2.11243978478733e-002°)
2.29086765276776e+001	(2.08277633687423e+001dB,-2.16164482380515e-002°)
2.34422881531991e+001	(2.08277633397494e+001dB,-2.21199599508923e-002°)
2.39883291901948e+001	(2.08277633093900e+001dB,-2.26351999546620e-002°)
2.45470891568502e+001	(2.08277632776000e+001dB,-2.31624414360986e-002°)
2.51188643150957e+001	(2.08277632443117e+001dB,-2.37019639452602e-002°)
2.57039578276885e+001	(2.08277632094545e+001dB,-2.42540535437416e-002°)
2.63026799189537e+001	(2.08277631729546e+001dB,-2.48190029563496e-002°)
2.69153480392690e+001	(2.08277631347345e+001dB,-2.53971117263042e-002°)
2.75422870333815e+001	(2.08277630947132e+001dB,-2.59886863740588e-002°)
2.81838293126444e+001	(2.08277630528057e+001dB,-2.65940405598212e-002°)
2.88403150312659e+001	(2.08277630089232e+001dB,-2.72134952498564e-002°)
2.95120922666637e+001	(2.08277629629725e+001dB,-2.78473788866653e-002°)
3.01995172040200e+001	(2.08277629148563e+001dB,-2.84960275631259e-002°)
3.09029543251358e+001	(2.08277628644724e+001dB,-2.91597852006917e-002°)
3.16227766016837e+001	(2.08277628117140e+001dB,-2.98390037317417e-002°)
3.23593656929627e+001	(2.08277627564691e+001dB,-3.05340432861700e-002°)
3.31131121482590e+001	(2.08277626986207e+001dB,-3.12452723823361e-002°)
3.38844156139201e+001	(2.08277626380460e+001dB,-3.19730681224517e-002°)
3.46736850452530e+001	(2.08277625746164e+001dB,-3.27178163925176e-002°)
3.54813389233574e+001	(2.08277625081975e+001dB,-3.34799120669249e-002°)
3.63078054770100e+001	(2.08277624386484e+001dB,-3.42597592178168e-002°)
3.71535229097171e+001	(2.08277623658215e+001dB,-3.50577713293255e-002°)
3.80189396320559e+001	(2.08277622895625e+001dB,-3.58743715168050e-002°)
3.89045144994279e+001	(2.08277622097094e+001dB,-3.67099927511693e-002°)
3.98107170553495e+001	(2.08277621260930e+001dB,-3.75650780884405e-002°)
4.07380277804111e+001	(2.08277620385358e+001dB,-3.84400809046712e-002°)
4.16869383470333e+001	(2.08277619468522e+001dB,-3.93354651363148e-002°)
4.26579518801591e+001	(2.08277618508477e+001dB,-4.02517055262051e-002°)
4.36515832240164e+001	(2.08277617503187e+001dB,-4.11892878752625e-002°)
4.46683592150961e+001	(2.08277616450519e+001dB,-4.21487093000637e-002°)
4.57088189614873e+001	(2.08277615348240e+001dB,-4.31304784964102e-002°)
4.67735141287196e+001	(2.08277614194012e+001dB,-4.41351160090347e-002°)
4.78630092322636e+001	(2.08277612985387e+001dB,-4.51631545075879e-002°)
4.89778819368444e+001	(2.08277611719802e+001dB,-4.62151390690604e-002°)
5.01187233627270e+001	(2.08277610394571e+001dB,-4.72916274667732e-002°)
5.12861383991362e+001	(2.08277609006884e+001dB,-4.83931904661024e-002°)
5.24807460249770e+001	(2.08277607553797e+001dB,-4.95204121271004e-002°)
5.37031796370250e+001	(2.08277606032229e+001dB,-5.06738901141392e-002°)
5.49540873857622e+001	(2.08277604438952e+001dB,-5.18542360128027e-002°)
5.62341325190346e+001	(2.08277602770585e+001dB,-5.30620756541308e-002°)
5.75439937337154e+001	(2.08277601023591e+001dB,-5.42980494464202e-002°)
5.88843655355586e+001	(2.08277599194264e+001dB,-5.55628127147651e-002°)
6.02559586074355e+001	(2.08277597278724e+001dB,-5.68570360485011e-002°)
6.16595001861479e+001	(2.08277595272907e+001dB,-5.81814056567117e-002°)
6.30957344480190e+001	(2.08277593172558e+001dB,-5.95366237320787e-002°)
6.45654229034652e+001	(2.08277590973224e+001dB,-6.09234088231354e-002°)
6.60693448007593e+001	(2.08277588670238e+001dB,-6.23424962152356e-002°)
6.76082975391978e+001	(2.08277586258716e+001dB,-6.37946383203840e-002°)
6.91830970918933e+001	(2.08277583733542e+001dB,-6.52806050761306e-002°)
7.07945784384134e+001	(2.08277581089361e+001dB,-6.68011843537791e-002°)
7.24435960074986e+001	(2.08277578320564e+001dB,-6.83571823760746e-002°)
7.41310241300914e+001	(2.08277575421277e+001dB,-6.99494241446447e-002°)
7.58577575029180e+001	(2.08277572385352e+001dB,-7.15787538773813e-002°)
7.76247116628688e+001	(2.08277569206348e+001dB,-7.32460354560029e-002°)
7.94328234724277e+001	(2.08277565877522e+001dB,-7.49521528840531e-002°)
8.12830516164095e+001	(2.08277562391814e+001dB,-7.66980107555571e-002°)
8.31763771102667e+001	(2.08277558741830e+001dB,-7.84845347345777e-002°)
8.51138038202372e+001	(2.08277554919828e+001dB,-8.03126720459788e-002°)
8.70963589956076e+001	(2.08277550917700e+001dB,-8.21833919775686e-002°)
8.91250938133741e+001	(2.08277546726959e+001dB,-8.40976863939686e-002°)
9.12010839355905e+001	(2.08277542338714e+001dB,-8.60565702624355e-002°)
9.33254300796986e+001	(2.08277537743659e+001dB,-8.80610821909272e-002°)
9.54992586021431e+001	(2.08277532932045e+001dB,-9.01122849787050e-002°)
9.77237220955805e+001	(2.08277527893668e+001dB,-9.22112661797528e-002°)
9.99999999999995e+001	(2.08277522617840e+001dB,-9.43591386792874e-002°)
1.02329299228075e+002	(2.08277517093371e+001dB,-9.65570412837602e-002°)
1.04712854805089e+002	(2.08277511308542e+001dB,-9.88061393245220e-002°)
1.07151930523760e+002	(2.08277505251083e+001dB,-1.01107625275580e-001°)
1.09647819614318e+002	(2.08277498908146e+001dB,-1.03462719385743e-001°)
1.12201845430196e+002	(2.08277492266277e+001dB,-1.05872670325458e-001°)
1.14815362149688e+002	(2.08277485311387e+001dB,-1.08338755848721e-001°)
1.17489755493952e+002	(2.08277478028724e+001dB,-1.10862283470425e-001°)
1.20226443461741e+002	(2.08277470402842e+001dB,-1.13444591159410e-001°)
1.23026877081237e+002	(2.08277462417564e+001dB,-1.16087048047719e-001°)
1.25892541179416e+002	(2.08277454055953e+001dB,-1.18791055156291e-001°)
1.28824955169313e+002	(2.08277445300273e+001dB,-1.21558046137632e-001°)
1.31825673855640e+002	(2.08277436131952e+001dB,-1.24389488035699e-001°)
1.34896288259165e+002	(2.08277426531544e+001dB,-1.27286882063522e-001°)
1.38038426460288e+002	(2.08277416478686e+001dB,-1.30251764398878e-001°)
1.41253754462275e+002	(2.08277405952052e+001dB,-1.33285706998536e-001°)
1.44543977074592e+002	(2.08277394929317e+001dB,-1.36390318431415e-001°)
1.47910838816820e+002	(2.08277383387099e+001dB,-1.39567244731157e-001°)
1.51356124843620e+002	(2.08277371300917e+001dB,-1.42818170268514e-001°)
1.54881661891247e+002	(2.08277358645134e+001dB,-1.46144818644060e-001°)
1.58489319246110e+002	(2.08277345392906e+001dB,-1.49548953601685e-001°)
1.62181009735892e+002	(2.08277331516124e+001dB,-1.53032379963310e-001°)
1.65958690743755e+002	(2.08277316985354e+001dB,-1.56596944585372e-001°)
1.69824365246173e+002	(2.08277301769776e+001dB,-1.60244537337585e-001°)
1.73780082874936e+002	(2.08277285837115e+001dB,-1.63977092104406e-001°)
1.77827941003891e+002	(2.08277269153577e+001dB,-1.67796587809905e-001°)
1.81970085860997e+002	(2.08277251683775e+001dB,-1.71705049466391e-001°)
1.86208713666286e+002	(2.08277233390655e+001dB,-1.75704549247415e-001°)
1.90546071796323e+002	(2.08277214235414e+001dB,-1.79797207585829e-001°)
1.94984459975803e+002	(2.08277194177424e+001dB,-1.83985194297310e-001°)
1.99526231496887e+002	(2.08277173174140e+001dB,-1.88270729730038e-001°)
2.04173794466952e+002	(2.08277151181012e+001dB,-1.92656085941105e-001°)
2.08929613085403e+002	(2.08277128151392e+001dB,-1.97143587900228e-001°)
2.13796208950222e+002	(2.08277104036432e+001dB,-2.01735614721619e-001°)
2.18776162394954e+002	(2.08277078784984e+001dB,-2.06434600924262e-001°)
2.23872113856832e+002	(2.08277052343488e+001dB,-2.11243037721665e-001°)
2.29086765276776e+002	(2.08277024655859e+001dB,-2.16163474341548e-001°)
2.34422881531991e+002	(2.08276995663372e+001dB,-2.21198519376156e-001°)
2.39883291901947e+002	(2.08276965304532e+001dB,-2.26350842163977e-001°)
2.45470891568501e+002	(2.08276933514946e+001dB,-2.31623174203698e-001°)
2.51188643150956e+002	(2.08276900227188e+001dB,-2.37018310600747e-001°)
2.57039578276885e+002	(2.08276865370654e+001dB,-2.42539111547700e-001°)
2.63026799189536e+002	(2.08276828871412e+001dB,-2.48188503838947e-001°)
2.69153480392690e+002	(2.08276790652047e+001dB,-2.53969482420610e-001°)
2.75422870333815e+002	(2.08276750631494e+001dB,-2.59885111976333e-001°)
2.81838293126443e+002	(2.08276708724870e+001dB,-2.65938528550092e-001°)
2.88403150312659e+002	(2.08276664843292e+001dB,-2.72132941206506e-001°)
2.95120922666637e+002	(2.08276618893686e+001dB,-2.78471633729759e-001°)
3.01995172040200e+002	(2.08276570778594e+001dB,-2.84957966362026e-001°)
3.09029543251357e+002	(2.08276520395964e+001dB,-2.91595377582100e-001°)
3.16227766016836e+002	(2.08276467638937e+001dB,-2.98387385925381e-001°)
3.23593656929626e+002	(2.08276412395617e+001dB,-3.05337591846144e-001°)
3.31131121482589e+002	(2.08276354548834e+001dB,-3.12449679622798e-001°)
3.38844156139200e+002	(2.08276293975899e+001dB,-3.19727419307624e-001°)
3.46736850452529e+002	(2.08276230548340e+001dB,-3.27174668721340e-001°)
3.54813389233573e+002	(2.08276164131632e+001dB,-3.34795375494330e-001°)
3.63078054770099e+002	(2.08276094584910e+001dB,-3.42593579154842e-001°)
3.71535229097170e+002	(2.08276021760671e+001dB,-3.50573413265649e-001°)
3.80189396320558e+002	(2.08275945504462e+001dB,-3.58739107610387e-001°)
3.89045144994278e+002	(2.08275865654552e+001dB,-3.67094990430186e-001°)
3.98107170553494e+002	(2.08275782041589e+001dB,-3.75645490712420e-001°)
4.07380277804110e+002	(2.08275694488241e+001dB,-3.84395140532246e-001°)
4.16869383470332e+002	(2.08275602808821e+001dB,-3.93348577448243e-001°)
4.26579518801589e+002	(2.08275506808890e+001dB,-4.02510546953671e-001°)
4.36515832240163e+002	(2.08275406284848e+001dB,-4.11885904984345e-001°)
4.46683592150960e+002	(2.08275301023505e+001dB,-4.21479620484271e-001°)
4.57088189614872e+002	(2.08275190801620e+001dB,-4.31296778030877e-001°)
4.67735141287195e+002	(2.08275075385438e+001dB,-4.41342580520635e-001°)
4.78630092322635e+002	(2.08274954530187e+001dB,-4.51622351916821e-001°)
4.89778819368443e+002	(2.08274827979564e+001dB,-4.62141540060560e-001°)
5.01187233627268e+002	(2.08274695465190e+001dB,-4.72905719547033e-001°)
5.12861383991361e+002	(2.08274556706039e+001dB,-4.83920594667333e-001°)
5.24807460249769e+002	(2.08274411407845e+001dB,-4.95192002418955e-001°)
5.37031796370249e+002	(2.08274259262480e+001dB,-5.06725915585066e-001°)
5.49540873857620e+002	(2.08274099947296e+001dB,-5.18528445884640e-001°)
5.62341325190345e+002	(2.08273933124445e+001dB,-5.30605847195608e-001°)
5.75439937337152e+002	(2.08273758440163e+001dB,-5.42964518851395e-001°)
5.88843655355584e+002	(2.08273575524016e+001dB,-5.55611009013820e-001°)
6.02559586074353e+002	(2.08273383988123e+001dB,-5.68552018123124e-001°)
6.16595001861477e+002	(2.08273183426327e+001dB,-5.81794402427284e-001°)
6.30957344480188e+002	(2.08272973413337e+001dB,-5.95345177592226e-001°)
6.45654229034650e+002	(2.08272753503829e+001dB,-6.09211522394880e-001°)
6.60693448007591e+002	(2.08272523231498e+001dB,-6.23400782500661e-001°)
6.76082975391976e+002	(2.08272282108076e+001dB,-6.37920474327417e-001°)
6.91830970918931e+002	(2.08272029622291e+001dB,-6.52778288997871e-001°)
7.07945784384132e+002	(2.08271765238792e+001dB,-6.67982096382050e-001°)
7.24435960074984e+002	(2.08271488397007e+001dB,-6.83539949232234e-001°)
7.41310241300911e+002	(2.08271198509962e+001dB,-6.99460087411962e-001°)
7.58577575029177e+002	(2.08270894963035e+001dB,-7.15750942221548e-001°)
7.76247116628685e+002	(2.08270577112657e+001dB,-7.32421140821701e-001°)
7.94328234724275e+002	(2.08270244284945e+001dB,-7.49479510758032e-001°)
8.12830516164092e+002	(2.08269895774280e+001dB,-7.66935084587947e-001°)
8.31763771102664e+002	(2.08269530841811e+001dB,-7.84797104612438e-001°)
8.51138038202369e+002	(2.08269148713892e+001dB,-8.03075027715360e-001°)
8.70963589956073e+002	(2.08268748580442e+001dB,-8.21778530311342e-001°)
8.91250938133738e+002	(2.08268329593235e+001dB,-8.40917513406320e-001°)
9.12010839355902e+002	(2.08267890864102e+001dB,-8.60502107771479e-001°)
9.33254300796983e+002	(2.08267431463052e+001dB,-8.80542679233496e-001°)
9.54992586021428e+002	(2.08266950416307e+001dB,-9.01049834084657e-001°)
9.77237220955802e+002	(2.08266446704237e+001dB,-9.22034424612675e-001°)
9.99999999999991e+002	(2.08265919259212e+001dB,-9.43507554756021e-001°)
1.02329299228075e+003	(2.08265366963333e+001dB,-9.65480585883976e-001°)
1.04712854805089e+003	(2.08264788646080e+001dB,-9.87965142707018e-001°)
1.07151930523760e+003	(2.08264183081829e+001dB,-1.01097311931754e+000°)
1.09647819614318e+003	(2.08263548987264e+001dB,-1.03451668536511e+000°)
1.12201845430195e+003	(2.08262885018666e+001dB,-1.05860829236878e+000°)
1.14815362149687e+003	(2.08262189769072e+001dB,-1.08326068016815e+000°)
1.17489755493952e+003	(2.08261461765303e+001dB,-1.10848688351718e+000°)
1.20226443461740e+003	(2.08260699464854e+001dB,-1.13430023882221e+000°)
1.23026877081237e+003	(2.08259901252632e+001dB,-1.16071439102845e+000°)
1.25892541179416e+003	(2.08259065437552e+001dB,-1.18774330065602e+000°)
1.28824955169312e+003	(2.08258190248961e+001dB,-1.21540125098954e+000°)
1.31825673855640e+003	(2.08257273832906e+001dB,-1.24370285542359e+000°)
1.34896288259164e+003	(2.08256314248220e+001dB,-1.27266306496725e+000°)
1.38038426460287e+003	(2.08255309462425e+001dB,-1.30229717590982e+000°)
1.41253754462274e+003	(2.08254257347450e+001dB,-1.33262083765111e+000°)
1.44543977074591e+003	(2.08253155675143e+001dB,-1.36365006069906e+000°)
1.47910838816819e+003	(2.08252002112572e+001dB,-1.39540122483759e+000°)
1.51356124843619e+003	(2.08250794217114e+001dB,-1.42789108746709e+000°)
1.54881661891247e+003	(2.08249529431303e+001dB,-1.46113679212048e+000°)
1.58489319246110e+003	(2.08248205077452e+001dB,-1.49515587715802e+000°)
1.62181009735891e+003	(2.08246818352012e+001dB,-1.52996628464342e+000°)
1.65958690743754e+003	(2.08245366319674e+001dB,-1.56558636940327e+000°)
1.69824365246173e+003	(2.08243845907193e+001dB,-1.60203490827318e+000°)
1.73780082874936e+003	(2.08242253896929e+001dB,-1.63933110953423e+000°)
1.77827941003891e+003	(2.08240586920081e+001dB,-1.67749462253918e+000°)
1.81970085860997e+003	(2.08238841449613e+001dB,-1.71654554753432e+000°)
1.86208713666285e+003	(2.08237013792844e+001dB,-1.75650444567730e+000°)
1.90546071796323e+003	(2.08235100083701e+001dB,-1.79739234925412e+000°)
1.94984459975803e+003	(2.08233096274606e+001dB,-1.83923077209680e+000°)
1.99526231496886e+003	(2.08230998127988e+001dB,-1.88204172020475e+000°)
2.04173794466951e+003	(2.08228801207408e+001dB,-1.92584770257074e+000°)
2.08929613085402e+003	(2.08226500868260e+001dB,-1.97067174221347e+000°)
2.13796208950221e+003	(2.08224092248057e+001dB,-2.01653738741950e+000°)
2.18776162394953e+003	(2.08221570256252e+001dB,-2.06346872319461e+000°)
2.23872113856832e+003	(2.08218929563600e+001dB,-2.11149038292570e+000°)
2.29086765276775e+003	(2.08216164591027e+001dB,-2.16062756025538e+000°)
2.34422881531990e+003	(2.08213269497978e+001dB,-2.21090602116960e+000°)
2.39883291901947e+003	(2.08210238170239e+001dB,-2.26235211629861e+000°)
2.45470891568501e+003	(2.08207064207190e+001dB,-2.31499279342967e+000°)
2.51188643150955e+003	(2.08203740908480e+001dB,-2.36885561023571e+000°)
2.57039578276884e+003	(2.08200261260077e+001dB,-2.42396874721553e+000°)
2.63026799189535e+003	(2.08196617919696e+001dB,-2.48036102084423e+000°)
2.69153480392689e+003	(2.08192803201544e+001dB,-2.53806189693726e+000°)
2.75422870333814e+003	(2.08188809060374e+001dB,-2.59710150422075e+000°)
2.81838293126442e+003	(2.08184627074817e+001dB,-2.65751064810826e+000°)
2.88403150312658e+003	(2.08180248429935e+001dB,-2.71932082468263e+000°)
2.95120922666635e+003	(2.08175663899005e+001dB,-2.78256423487576e+000°)
3.01995172040198e+003	(2.08170863824453e+001dB,-2.84727379884523e+000°)
3.09029543251356e+003	(2.08165838097934e+001dB,-2.91348317054208e+000°)
3.16227766016835e+003	(2.08160576139510e+001dB,-2.98122675246283e+000°)
3.23593656929625e+003	(2.08155066875882e+001dB,-3.05053971058174e+000°)
3.31131121482588e+003	(2.08149298717644e+001dB,-3.12145798945433e+000°)
3.38844156139199e+003	(2.08143259535512e+001dB,-3.19401832748374e+000°)
3.46736850452528e+003	(2.08136936635485e+001dB,-3.26825827234126e+000°)
3.54813389233572e+003	(2.08130316732890e+001dB,-3.34421619653251e+000°)
3.63078054770097e+003	(2.08123385925278e+001dB,-3.42193131309328e+000°)
3.71535229097168e+003	(2.08116129664098e+001dB,-3.50144369140617e+000°)
